order_id,date,year,month,month_name,quarter,weekday,category,region,sales_rep,payment_mode,unit_price,quantity,discount_pct,revenue,cost,profit,profit_margin,age_segment,returned
ORD-12333,2024-11-09,2024,11,Nov,Q4,Saturday,Food & Grocery,West,Rep_02,Debit Card,539.83,1,0,539.83,421.07,118.76,22.0,26-35,True
ORD-12334,2024-11-09,2024,11,Nov,Q4,Saturday,Food & Grocery,Central,Rep_16,UPI,713.9,1,5,678.2,529.0,149.2,22.0,36-45,False
ORD-12335,2024-11-09,2024,11,Nov,Q4,Saturday,Beauty & Personal Care,North,Rep_18,UPI,4297.95,1,0,4297.95,2234.93,2063.02,48.0,18-25,False
ORD-12336,2024-11-09,2024,11,Nov,Q4,Saturday,Beauty & Personal Care,West,Rep_13,UPI,4764.1,1,0,4764.1,2477.33,2286.77,48.0,36-45,False
ORD-12337,2024-11-09,2024,11,Nov,Q4,Saturday,Clothing,West,Rep_14,Debit Card,6501.38,1,5,6176.31,3582.26,2594.05,42.0,55+,False
ORD-12338,2024-11-09,2024,11,Nov,Q4,Saturday,Clothing,South,Rep_02,Credit Card,2161.33,1,15,1837.13,1065.54,771.59,42.0,36-45,False
ORD-12339,2024-11-09,2024,11,Nov,Q4,Saturday,Clothing,North,Rep_06,Credit Card,4078.11,1,0,4078.11,2365.3,1712.81,42.0,46-55,False
ORD-12340,2024-11-09,2024,11,Nov,Q4,Saturday,Electronics,North,Rep_08,Net Banking,21438.62,1,25,16078.96,13184.75,2894.21,18.0,36-45,False
ORD-12341,2024-11-09,2024,11,Nov,Q4,Saturday,Food & Grocery,West,Rep_08,Net Banking,2629.19,1,15,2234.81,1743.15,491.66,22.0,36-45,False
ORD-12342,2024-11-09,2024,11,Nov,Q4,Saturday,Clothing,Central,Rep_01,UPI,4874.7,1,0,4874.7,2827.33,2047.37,42.0,26-35,False
ORD-12343,2024-11-09,2024,11,Nov,Q4,Saturday,Clothing,East,Rep_06,Credit Card,5594.54,1,0,5594.54,3244.83,2349.71,42.0,18-25,False
ORD-12344,2024-11-09,2024,11,Nov,Q4,Saturday,Sports & Fitness,North,Rep_05,UPI,28650.42,1,0,28650.42,20055.29,8595.13,30.0,36-45,False
ORD-12345,2024-11-09,2024,11,Nov,Q4,Saturday,Food & Grocery,Central,Rep_13,UPI,599.79,1,0,599.79,467.84,131.95,22.0,36-45,False
ORD-12346,2024-11-09,2024,11,Nov,Q4,Saturday,Food & Grocery,North,Rep_13,Debit Card,1475.25,1,0,1475.25,1150.7,324.55,22.0,26-35,False
ORD-12347,2024-11-09,2024,11,Nov,Q4,Saturday,Food & Grocery,North,Rep_17,Cash,839.73,5,0,4198.65,3274.95,923.7,22.0,18-25,False
ORD-12348,2024-11-09,2024,11,Nov,Q4,Saturday,Clothing,East,Rep_14,Credit Card,6327.09,1,0,6327.09,3669.71,2657.38,42.0,46-55,False
ORD-12349,2024-11-09,2024,11,Nov,Q4,Saturday,Sports & Fitness,North,Rep_10,Credit Card,8940.99,1,5,8493.94,5945.76,2548.18,30.0,36-45,False
ORD-12350,2024-11-10,2024,11,Nov,Q4,Sunday,Clothing,North,Rep_08,UPI,503.11,1,0,503.11,291.8,211.31,42.0,26-35,False
ORD-12351,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,South,Rep_09,UPI,2156.66,1,0,2156.66,1682.19,474.47,22.0,46-55,False
ORD-12352,2024-11-10,2024,11,Nov,Q4,Sunday,Clothing,North,Rep_11,Credit Card,6650.12,2,0,13300.24,7714.14,5586.1,42.0,46-55,False
ORD-12353,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,East,Rep_12,Credit Card,518.47,1,0,518.47,404.41,114.06,22.0,46-55,False
ORD-12354,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,North,Rep_05,Credit Card,1084.75,1,0,1084.75,846.1,238.65,22.0,36-45,False
ORD-12355,2024-11-10,2024,11,Nov,Q4,Sunday,Sports & Fitness,West,Rep_01,UPI,32962.39,1,0,32962.39,23073.67,9888.72,30.0,46-55,False
ORD-12356,2024-11-10,2024,11,Nov,Q4,Sunday,Clothing,South,Rep_10,Cash,7456.04,1,0,7456.04,4324.5,3131.54,42.0,36-45,False
ORD-12357,2024-11-10,2024,11,Nov,Q4,Sunday,Clothing,Central,Rep_08,UPI,1424.1,4,0,5696.4,3303.91,2392.49,42.0,26-35,False
ORD-12358,2024-11-10,2024,11,Nov,Q4,Sunday,Beauty & Personal Care,North,Rep_05,UPI,3972.94,2,0,7945.88,4131.86,3814.02,48.0,26-35,False
ORD-12359,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,North,Rep_17,Credit Card,2100.68,5,5,9978.23,7783.02,2195.21,22.0,26-35,False
ORD-12360,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,West,Rep_10,Debit Card,1279.15,2,0,2558.3,1995.47,562.83,22.0,46-55,False
ORD-12361,2024-11-10,2024,11,Nov,Q4,Sunday,Sports & Fitness,West,Rep_02,Debit Card,27220.4,1,0,27220.4,19054.28,8166.12,30.0,55+,False
ORD-12362,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,North,Rep_07,Credit Card,658.04,1,0,658.04,513.27,144.77,22.0,36-45,False
ORD-12363,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,North,Rep_12,Debit Card,100.9,1,0,100.9,78.7,22.2,22.0,18-25,False
ORD-12364,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,South,Rep_05,Net Banking,2039.14,2,0,4078.28,3181.06,897.22,22.0,36-45,False
ORD-12365,2024-11-10,2024,11,Nov,Q4,Sunday,Sports & Fitness,Central,Rep_18,UPI,15079.42,1,0,15079.42,10555.59,4523.83,30.0,36-45,False
ORD-12366,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,Central,Rep_07,UPI,1621.01,2,0,3242.02,2528.78,713.24,22.0,26-35,False
ORD-12367,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,North,Rep_15,Credit Card,2053.6,1,0,2053.6,1601.81,451.79,22.0,36-45,False
ORD-12368,2024-11-10,2024,11,Nov,Q4,Sunday,Electronics,East,Rep_01,UPI,24430.21,1,0,24430.21,20032.77,4397.44,18.0,36-45,False
ORD-12369,2024-11-10,2024,11,Nov,Q4,Sunday,Clothing,South,Rep_20,UPI,3654.07,1,0,3654.07,2119.36,1534.71,42.0,46-55,False
ORD-12370,2024-11-10,2024,11,Nov,Q4,Sunday,Electronics,East,Rep_19,UPI,12526.18,1,0,12526.18,10271.47,2254.71,18.0,26-35,False
ORD-12371,2024-11-10,2024,11,Nov,Q4,Sunday,Electronics,West,Rep_01,Debit Card,28259.91,2,0,56519.82,46346.25,10173.57,18.0,26-35,True
ORD-12372,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,Central,Rep_06,Debit Card,797.57,2,5,1515.38,1182.0,333.38,22.0,26-35,False
ORD-12373,2024-11-10,2024,11,Nov,Q4,Sunday,Sports & Fitness,West,Rep_18,Cash,11242.08,1,0,11242.08,7869.46,3372.62,30.0,26-35,False
ORD-12374,2024-11-10,2024,11,Nov,Q4,Sunday,Beauty & Personal Care,West,Rep_13,Credit Card,3593.75,5,0,17968.75,9343.75,8625.0,48.0,46-55,False
ORD-12375,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,Central,Rep_01,UPI,2329.79,1,0,2329.79,1817.24,512.55,22.0,26-35,True
ORD-12376,2024-11-10,2024,11,Nov,Q4,Sunday,Electronics,Central,Rep_20,Debit Card,47537.99,1,5,45161.09,37032.09,8129.0,18.0,18-25,False
ORD-12377,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,East,Rep_13,Credit Card,2009.31,1,0,2009.31,1567.26,442.05,22.0,26-35,False
ORD-12378,2024-11-10,2024,11,Nov,Q4,Sunday,Food & Grocery,East,Rep_05,UPI,682.26,1,15,579.92,452.34,127.58,22.0,26-35,False
ORD-12379,2024-11-11,2024,11,Nov,Q4,Monday,Home & Living,West,Rep_11,UPI,7314.52,1,0,7314.52,4754.44,2560.08,35.0,18-25,False
ORD-12380,2024-11-11,2024,11,Nov,Q4,Monday,Home & Living,South,Rep_16,Credit Card,15732.36,5,10,70795.62,46017.15,24778.47,35.0,26-35,False
ORD-12381,2024-11-11,2024,11,Nov,Q4,Monday,Clothing,West,Rep_18,UPI,2134.63,1,0,2134.63,1238.09,896.54,42.0,36-45,False
ORD-12382,2024-11-11,2024,11,Nov,Q4,Monday,Clothing,Central,Rep_16,UPI,2200.5,1,0,2200.5,1276.29,924.21,42.0,26-35,False
ORD-12383,2024-11-11,2024,11,Nov,Q4,Monday,Food & Grocery,South,Rep_12,Debit Card,1627.44,1,20,1301.95,1015.52,286.43,22.0,55+,False
ORD-12384,2024-11-11,2024,11,Nov,Q4,Monday,Food & Grocery,West,Rep_06,UPI,685.48,1,0,685.48,534.67,150.81,22.0,36-45,False
ORD-12385,2024-11-11,2024,11,Nov,Q4,Monday,Beauty & Personal Care,West,Rep_19,Debit Card,1553.3,5,0,7766.5,4038.58,3727.92,48.0,46-55,False
ORD-12386,2024-11-11,2024,11,Nov,Q4,Monday,Electronics,Central,Rep_16,Credit Card,88820.64,1,0,88820.64,72832.92,15987.72,18.0,46-55,False
ORD-12387,2024-11-11,2024,11,Nov,Q4,Monday,Clothing,East,Rep_05,Cash,7232.07,1,20,5785.66,3355.68,2429.98,42.0,36-45,False
ORD-12388,2024-11-11,2024,11,Nov,Q4,Monday,Food & Grocery,Central,Rep_04,Debit Card,1074.57,1,5,1020.84,796.26,224.58,22.0,55+,False
ORD-12389,2024-11-11,2024,11,Nov,Q4,Monday,Electronics,Central,Rep_12,Credit Card,14744.22,2,0,29488.44,24180.52,5307.92,18.0,18-25,False
ORD-12390,2024-11-11,2024,11,Nov,Q4,Monday,Beauty & Personal Care,West,Rep_17,UPI,3196.25,1,0,3196.25,1662.05,1534.2,48.0,26-35,False
ORD-12391,2024-11-11,2024,11,Nov,Q4,Monday,Food & Grocery,East,Rep_18,Debit Card,998.6,1,10,898.74,701.02,197.72,22.0,26-35,False
ORD-12392,2024-11-11,2024,11,Nov,Q4,Monday,Clothing,East,Rep_01,UPI,4365.48,2,0,8730.96,5063.96,3667.0,42.0,55+,False
ORD-12393,2024-11-11,2024,11,Nov,Q4,Monday,Food & Grocery,South,Rep_02,UPI,196.37,1,10,176.73,137.85,38.88,22.0,18-25,False
ORD-12394,2024-11-11,2024,11,Nov,Q4,Monday,Electronics,North,Rep_04,Debit Card,80399.13,1,5,76379.17,62630.92,13748.25,18.0,36-45,False
ORD-12395,2024-11-11,2024,11,Nov,Q4,Monday,Sports & Fitness,West,Rep_03,Debit Card,30929.08,2,0,61858.16,43300.71,18557.45,30.0,26-35,False
ORD-12396,2024-11-11,2024,11,Nov,Q4,Monday,Food & Grocery,East,Rep_09,UPI,1554.24,2,0,3108.48,2424.61,683.87,22.0,18-25,False
ORD-12397,2024-11-11,2024,11,Nov,Q4,Monday,Sports & Fitness,Central,Rep_17,Cash,16209.45,1,0,16209.45,11346.62,4862.83,30.0,55+,False
ORD-12398,2024-11-11,2024,11,Nov,Q4,Monday,Clothing,North,Rep_15,UPI,8930.68,2,0,17861.36,10359.59,7501.77,42.0,46-55,False
ORD-12399,2024-11-11,2024,11,Nov,Q4,Monday,Food & Grocery,South,Rep_15,UPI,365.85,1,0,365.85,285.36,80.49,22.0,36-45,False
ORD-12400,2024-11-12,2024,11,Nov,Q4,Tuesday,Food & Grocery,North,Rep_20,Cash,1550.35,1,0,1550.35,1209.27,341.08,22.0,36-45,False
ORD-12401,2024-11-12,2024,11,Nov,Q4,Tuesday,Home & Living,South,Rep_07,Debit Card,832.24,2,20,1331.58,865.53,466.05,35.0,18-25,False
ORD-12402,2024-11-12,2024,11,Nov,Q4,Tuesday,Electronics,West,Rep_18,Cash,84820.93,1,5,80579.88,66075.5,14504.38,18.0,26-35,False
ORD-12403,2024-11-12,2024,11,Nov,Q4,Tuesday,Clothing,North,Rep_17,Credit Card,8595.99,1,0,8595.99,4985.67,3610.32,42.0,26-35,False
ORD-12404,2024-11-12,2024,11,Nov,Q4,Tuesday,Electronics,West,Rep_04,Cash,38205.48,1,20,30564.38,25062.79,5501.59,18.0,26-35,False
ORD-12405,2024-11-12,2024,11,Nov,Q4,Tuesday,Beauty & Personal Care,Central,Rep_05,Debit Card,1404.39,1,20,1123.51,584.23,539.28,48.0,36-45,False
ORD-12406,2024-11-12,2024,11,Nov,Q4,Tuesday,Home & Living,South,Rep_14,Cash,11555.22,2,0,23110.44,15021.79,8088.65,35.0,26-35,False
ORD-12407,2024-11-12,2024,11,Nov,Q4,Tuesday,Beauty & Personal Care,West,Rep_14,Credit Card,5726.64,1,25,4294.98,2233.39,2061.59,48.0,55+,False
ORD-12408,2024-11-12,2024,11,Nov,Q4,Tuesday,Food & Grocery,Central,Rep_10,Net Banking,480.16,1,0,480.16,374.52,105.64,22.0,26-35,False
ORD-12409,2024-11-12,2024,11,Nov,Q4,Tuesday,Electronics,Central,Rep_16,UPI,41898.95,4,0,167595.8,137428.56,30167.24,18.0,18-25,False
ORD-12410,2024-11-12,2024,11,Nov,Q4,Tuesday,Electronics,East,Rep_18,Credit Card,63591.41,2,0,127182.82,104289.91,22892.91,18.0,46-55,False
ORD-12411,2024-11-12,2024,11,Nov,Q4,Tuesday,Food & Grocery,West,Rep_20,Debit Card,2939.57,1,0,2939.57,2292.86,646.71,22.0,36-45,False
ORD-12412,2024-11-12,2024,11,Nov,Q4,Tuesday,Clothing,North,Rep_20,Debit Card,3408.24,1,5,3237.83,1877.94,1359.89,42.0,26-35,False
ORD-12413,2024-11-12,2024,11,Nov,Q4,Tuesday,Food & Grocery,West,Rep_08,Credit Card,2348.34,1,0,2348.34,1831.71,516.63,22.0,36-45,False
ORD-12414,2024-11-12,2024,11,Nov,Q4,Tuesday,Sports & Fitness,South,Rep_12,UPI,26618.36,1,0,26618.36,18632.85,7985.51,30.0,26-35,False
ORD-12415,2024-11-12,2024,11,Nov,Q4,Tuesday,Food & Grocery,North,Rep_16,Credit Card,2076.53,1,5,1972.7,1538.71,433.99,22.0,36-45,False
ORD-12416,2024-11-12,2024,11,Nov,Q4,Tuesday,Food & Grocery,South,Rep_18,Cash,1316.88,5,15,5596.74,4365.46,1231.28,22.0,36-45,False
ORD-12417,2024-11-13,2024,11,Nov,Q4,Wednesday,Home & Living,West,Rep_06,Debit Card,8300.1,2,0,16600.2,10790.13,5810.07,35.0,46-55,False
ORD-12418,2024-11-13,2024,11,Nov,Q4,Wednesday,Electronics,North,Rep_16,UPI,87028.51,1,0,87028.51,71363.38,15665.13,18.0,26-35,False
ORD-12419,2024-11-13,2024,11,Nov,Q4,Wednesday,Electronics,North,Rep_09,Debit Card,21765.43,1,0,21765.43,17847.65,3917.78,18.0,26-35,False
ORD-12420,2024-11-13,2024,11,Nov,Q4,Wednesday,Beauty & Personal Care,North,Rep_14,UPI,3638.28,2,5,6912.73,3594.62,3318.11,48.0,26-35,False
ORD-12421,2024-11-13,2024,11,Nov,Q4,Wednesday,Sports & Fitness,East,Rep_09,Debit Card,16510.69,1,15,14034.09,9823.86,4210.23,30.0,55+,False
ORD-12422,2024-11-13,2024,11,Nov,Q4,Wednesday,Electronics,South,Rep_16,Debit Card,42167.56,2,10,75901.61,62239.32,13662.29,18.0,36-45,False
ORD-12423,2024-11-13,2024,11,Nov,Q4,Wednesday,Beauty & Personal Care,South,Rep_04,UPI,4702.99,1,0,4702.99,2445.55,2257.44,48.0,36-45,False
ORD-12424,2024-11-13,2024,11,Nov,Q4,Wednesday,Home & Living,West,Rep_13,UPI,6639.76,1,0,6639.76,4315.84,2323.92,35.0,46-55,False
ORD-12425,2024-11-13,2024,11,Nov,Q4,Wednesday,Sports & Fitness,East,Rep_01,Net Banking,2723.73,1,0,2723.73,1906.61,817.12,30.0,26-35,False
ORD-12426,2024-11-13,2024,11,Nov,Q4,Wednesday,Electronics,Central,Rep_19,UPI,49468.26,1,20,39574.61,32451.18,7123.43,18.0,36-45,False
ORD-12427,2024-11-13,2024,11,Nov,Q4,Wednesday,Electronics,South,Rep_09,Debit Card,23164.63,1,0,23164.63,18995.0,4169.63,18.0,26-35,False
ORD-12428,2024-11-13,2024,11,Nov,Q4,Wednesday,Food & Grocery,South,Rep_20,Cash,1344.1,1,0,1344.1,1048.4,295.7,22.0,36-45,False
ORD-12429,2024-11-13,2024,11,Nov,Q4,Wednesday,Electronics,East,Rep_04,UPI,74422.99,1,0,74422.99,61026.85,13396.14,18.0,18-25,False
ORD-12430,2024-11-13,2024,11,Nov,Q4,Wednesday,Sports & Fitness,South,Rep_08,Net Banking,11997.04,1,20,9597.63,6718.34,2879.29,30.0,18-25,False
ORD-12431,2024-11-13,2024,11,Nov,Q4,Wednesday,Sports & Fitness,North,Rep_15,Debit Card,30090.19,1,0,30090.19,21063.13,9027.06,30.0,36-45,False
ORD-12432,2024-11-13,2024,11,Nov,Q4,Wednesday,Home & Living,South,Rep_15,Credit Card,13999.97,1,20,11199.98,7279.99,3919.99,35.0,36-45,False
ORD-12433,2024-11-13,2024,11,Nov,Q4,Wednesday,Sports & Fitness,Central,Rep_08,Credit Card,22863.24,1,0,22863.24,16004.27,6858.97,30.0,26-35,False
ORD-12434,2024-11-13,2024,11,Nov,Q4,Wednesday,Food & Grocery,East,Rep_09,UPI,2109.08,1,5,2003.63,1562.83,440.8,22.0,26-35,False
ORD-12435,2024-11-13,2024,11,Nov,Q4,Wednesday,Clothing,West,Rep_06,Debit Card,3010.79,1,5,2860.25,1658.95,1201.3,42.0,55+,False
ORD-12436,2024-11-13,2024,11,Nov,Q4,Wednesday,Food & Grocery,North,Rep_11,UPI,1326.29,1,0,1326.29,1034.51,291.78,22.0,46-55,False
ORD-12437,2024-11-13,2024,11,Nov,Q4,Wednesday,Home & Living,East,Rep_18,UPI,15457.84,1,0,15457.84,10047.6,5410.24,35.0,55+,False
ORD-12438,2024-11-13,2024,11,Nov,Q4,Wednesday,Electronics,North,Rep_19,Debit Card,78411.62,1,5,74491.04,61082.65,13408.39,18.0,18-25,False
ORD-12439,2024-11-13,2024,11,Nov,Q4,Wednesday,Home & Living,West,Rep_08,Cash,20008.22,1,0,20008.22,13005.34,7002.88,35.0,46-55,False
ORD-12440,2024-11-13,2024,11,Nov,Q4,Wednesday,Food & Grocery,East,Rep_18,Cash,161.76,2,0,323.52,252.35,71.17,22.0,26-35,False
ORD-12441,2024-11-14,2024,11,Nov,Q4,Thursday,Electronics,West,Rep_18,Credit Card,55448.37,1,0,55448.37,45467.66,9980.71,18.0,46-55,False
ORD-12442,2024-11-14,2024,11,Nov,Q4,Thursday,Clothing,North,Rep_19,Debit Card,1144.2,1,0,1144.2,663.64,480.56,42.0,36-45,False
ORD-12443,2024-11-14,2024,11,Nov,Q4,Thursday,Clothing,Central,Rep_02,Debit Card,1925.39,1,10,1732.85,1005.05,727.8,42.0,46-55,False
ORD-12444,2024-11-14,2024,11,Nov,Q4,Thursday,Beauty & Personal Care,Central,Rep_03,Net Banking,3758.33,1,0,3758.33,1954.33,1804.0,48.0,46-55,False
ORD-12445,2024-11-14,2024,11,Nov,Q4,Thursday,Food & Grocery,Central,Rep_09,Credit Card,737.69,1,15,627.04,489.09,137.95,22.0,46-55,False
ORD-12446,2024-11-14,2024,11,Nov,Q4,Thursday,Beauty & Personal Care,East,Rep_04,UPI,5088.33,1,0,5088.33,2645.93,2442.4,48.0,46-55,False
ORD-12447,2024-11-14,2024,11,Nov,Q4,Thursday,Sports & Fitness,West,Rep_06,UPI,25258.61,1,5,23995.68,16796.98,7198.7,30.0,36-45,False
ORD-12448,2024-11-14,2024,11,Nov,Q4,Thursday,Home & Living,North,Rep_18,UPI,7443.12,1,0,7443.12,4838.03,2605.09,35.0,36-45,False
ORD-12449,2024-11-14,2024,11,Nov,Q4,Thursday,Food & Grocery,East,Rep_03,Credit Card,1133.32,1,10,1019.99,795.59,224.4,22.0,36-45,False
ORD-12450,2024-11-14,2024,11,Nov,Q4,Thursday,Electronics,South,Rep_01,UPI,79096.61,1,0,79096.61,64859.22,14237.39,18.0,55+,False
ORD-12451,2024-11-14,2024,11,Nov,Q4,Thursday,Clothing,East,Rep_10,Debit Card,4529.82,2,0,9059.64,5254.59,3805.05,42.0,26-35,False
ORD-12452,2024-11-14,2024,11,Nov,Q4,Thursday,Clothing,West,Rep_15,Debit Card,999.89,1,25,749.92,434.95,314.97,42.0,36-45,False
ORD-12453,2024-11-14,2024,11,Nov,Q4,Thursday,Home & Living,West,Rep_07,Credit Card,27043.57,1,15,22987.03,14941.57,8045.46,35.0,36-45,False
ORD-12454,2024-11-14,2024,11,Nov,Q4,Thursday,Sports & Fitness,East,Rep_19,Credit Card,1844.25,1,5,1752.04,1226.43,525.61,30.0,18-25,False
ORD-12455,2024-11-14,2024,11,Nov,Q4,Thursday,Electronics,Central,Rep_03,UPI,22846.7,2,5,43408.73,35595.16,7813.57,18.0,55+,False
ORD-12456,2024-11-15,2024,11,Nov,Q4,Friday,Electronics,West,Rep_18,Credit Card,98169.61,1,0,98169.61,80499.08,17670.53,18.0,26-35,False
ORD-12457,2024-11-15,2024,11,Nov,Q4,Friday,Clothing,West,Rep_15,Debit Card,7524.43,1,0,7524.43,4364.17,3160.26,42.0,36-45,False
ORD-12458,2024-11-15,2024,11,Nov,Q4,Friday,Sports & Fitness,North,Rep_15,UPI,15530.95,1,0,15530.95,10871.66,4659.29,30.0,26-35,False
ORD-12459,2024-11-15,2024,11,Nov,Q4,Friday,Sports & Fitness,South,Rep_19,Credit Card,4466.0,2,0,8932.0,6252.4,2679.6,30.0,36-45,False
ORD-12460,2024-11-15,2024,11,Nov,Q4,Friday,Sports & Fitness,North,Rep_17,UPI,4254.86,1,20,3403.89,2382.72,1021.17,30.0,46-55,False
ORD-12461,2024-11-15,2024,11,Nov,Q4,Friday,Home & Living,North,Rep_04,UPI,2980.7,2,15,5067.19,3293.67,1773.52,35.0,46-55,False
ORD-12462,2024-11-15,2024,11,Nov,Q4,Friday,Home & Living,West,Rep_15,Debit Card,11709.31,1,5,11123.84,7230.5,3893.34,35.0,36-45,False
ORD-12463,2024-11-15,2024,11,Nov,Q4,Friday,Clothing,South,Rep_13,Debit Card,5424.49,2,10,9764.08,5663.17,4100.91,42.0,36-45,False
ORD-12464,2024-11-15,2024,11,Nov,Q4,Friday,Sports & Fitness,North,Rep_17,Credit Card,9932.72,1,0,9932.72,6952.9,2979.82,30.0,26-35,False
ORD-12465,2024-11-15,2024,11,Nov,Q4,Friday,Beauty & Personal Care,Central,Rep_19,Cash,2627.05,1,0,2627.05,1366.07,1260.98,48.0,36-45,False
ORD-12466,2024-11-15,2024,11,Nov,Q4,Friday,Electronics,West,Rep_06,UPI,12009.74,1,15,10208.28,8370.79,1837.49,18.0,36-45,False
ORD-12467,2024-11-15,2024,11,Nov,Q4,Friday,Food & Grocery,East,Rep_05,Credit Card,1420.85,1,0,1420.85,1108.26,312.59,22.0,36-45,False
ORD-12468,2024-11-15,2024,11,Nov,Q4,Friday,Home & Living,South,Rep_14,UPI,2941.65,1,0,2941.65,1912.07,1029.58,35.0,26-35,False
ORD-12469,2024-11-15,2024,11,Nov,Q4,Friday,Home & Living,North,Rep_12,UPI,16017.77,2,0,32035.54,20823.1,11212.44,35.0,26-35,False
ORD-12470,2024-11-15,2024,11,Nov,Q4,Friday,Clothing,East,Rep_03,UPI,4508.97,1,0,4508.97,2615.2,1893.77,42.0,36-45,False
ORD-12471,2024-11-15,2024,11,Nov,Q4,Friday,Home & Living,East,Rep_15,Credit Card,2679.97,1,0,2679.97,1741.98,937.99,35.0,36-45,False
ORD-12472,2024-11-15,2024,11,Nov,Q4,Friday,Electronics,West,Rep_19,Cash,25724.54,1,0,25724.54,21094.12,4630.42,18.0,46-55,False
ORD-12473,2024-11-15,2024,11,Nov,Q4,Friday,Home & Living,Central,Rep_11,UPI,16190.11,2,0,32380.22,21047.14,11333.08,35.0,18-25,False
ORD-12474,2024-11-15,2024,11,Nov,Q4,Friday,Beauty & Personal Care,East,Rep_06,Credit Card,3658.54,1,10,3292.69,1712.2,1580.49,48.0,36-45,False
ORD-12475,2024-11-15,2024,11,Nov,Q4,Friday,Home & Living,West,Rep_04,UPI,27406.16,1,0,27406.16,17814.0,9592.16,35.0,46-55,False
ORD-12476,2024-11-16,2024,11,Nov,Q4,Saturday,Food & Grocery,East,Rep_05,Debit Card,55.69,1,0,55.69,43.44,12.25,22.0,36-45,False
ORD-12477,2024-11-16,2024,11,Nov,Q4,Saturday,Electronics,West,Rep_10,UPI,28151.16,1,0,28151.16,23083.95,5067.21,18.0,26-35,False
ORD-12478,2024-11-16,2024,11,Nov,Q4,Saturday,Food & Grocery,South,Rep_20,UPI,1583.77,3,0,4751.31,3706.02,1045.29,22.0,26-35,False
ORD-12479,2024-11-16,2024,11,Nov,Q4,Saturday,Food & Grocery,North,Rep_02,Credit Card,1228.71,1,5,1167.27,910.47,256.8,22.0,36-45,False
ORD-12480,2024-11-16,2024,11,Nov,Q4,Saturday,Sports & Fitness,East,Rep_06,UPI,7784.82,1,10,7006.34,4904.44,2101.9,30.0,46-55,False
ORD-12481,2024-11-16,2024,11,Nov,Q4,Saturday,Electronics,South,Rep_14,Credit Card,90113.43,4,5,342431.03,280793.44,61637.59,18.0,26-35,False
ORD-12482,2024-11-16,2024,11,Nov,Q4,Saturday,Home & Living,South,Rep_01,UPI,22099.77,1,15,18784.8,12210.12,6574.68,35.0,36-45,False
ORD-12483,2024-11-16,2024,11,Nov,Q4,Saturday,Home & Living,North,Rep_16,Credit Card,5127.77,2,0,10255.54,6666.1,3589.44,35.0,46-55,False
ORD-12484,2024-11-16,2024,11,Nov,Q4,Saturday,Beauty & Personal Care,East,Rep_08,UPI,297.18,1,0,297.18,154.53,142.65,48.0,26-35,False
ORD-12485,2024-11-16,2024,11,Nov,Q4,Saturday,Food & Grocery,East,Rep_09,Debit Card,164.48,5,5,781.28,609.4,171.88,22.0,36-45,False
ORD-12486,2024-11-16,2024,11,Nov,Q4,Saturday,Food & Grocery,South,Rep_15,Debit Card,2146.47,5,0,10732.35,8371.23,2361.12,22.0,36-45,False
ORD-12487,2024-11-16,2024,11,Nov,Q4,Saturday,Food & Grocery,West,Rep_09,UPI,808.93,1,0,808.93,630.97,177.96,22.0,55+,False
ORD-12488,2024-11-16,2024,11,Nov,Q4,Saturday,Food & Grocery,Central,Rep_10,Debit Card,1534.9,1,0,1534.9,1197.22,337.68,22.0,36-45,False
ORD-12489,2024-11-16,2024,11,Nov,Q4,Saturday,Beauty & Personal Care,East,Rep_12,Credit Card,1014.43,1,0,1014.43,527.5,486.93,48.0,36-45,True
ORD-12490,2024-11-16,2024,11,Nov,Q4,Saturday,Beauty & Personal Care,North,Rep_02,UPI,4997.3,1,0,4997.3,2598.6,2398.7,48.0,26-35,False
ORD-12491,2024-11-16,2024,11,Nov,Q4,Saturday,Clothing,North,Rep_01,UPI,1230.68,2,0,2461.36,1427.59,1033.77,42.0,26-35,False
ORD-12492,2024-11-16,2024,11,Nov,Q4,Saturday,Home & Living,West,Rep_04,UPI,3925.31,1,15,3336.51,2168.73,1167.78,35.0,26-35,False
ORD-12493,2024-11-16,2024,11,Nov,Q4,Saturday,Sports & Fitness,East,Rep_03,UPI,28699.05,1,5,27264.1,19084.87,8179.23,30.0,46-55,False
ORD-12494,2024-11-16,2024,11,Nov,Q4,Saturday,Clothing,North,Rep_10,UPI,612.05,1,0,612.05,354.99,257.06,42.0,26-35,False
