date,city,year,month,month_name,season,temp_max,temp_min,temp_avg,rainfall_mm,humidity_pct,wind_kmph,visibility_km,aqi,condition
2020-11-19,Kolkata,2020,11,Nov,Post-Monsoon,30.1,17.5,23.8,0.0,68,20.7,15.1,207,Clear
2020-11-20,Kolkata,2020,11,Nov,Post-Monsoon,29.6,17.6,23.6,0.0,73,6.3,17.2,160,Clear
2020-11-21,Kolkata,2020,11,Nov,Post-Monsoon,32.6,19.7,26.1,0.0,78,16.5,12.5,186,Clear
2020-11-22,Kolkata,2020,11,Nov,Post-Monsoon,28.3,19.5,23.9,0.0,67,32.4,15.3,147,Clear
2020-11-23,Kolkata,2020,11,Nov,Post-Monsoon,28.5,20.4,24.4,0.0,72,11.1,21.2,172,Clear
2020-11-24,Kolkata,2020,11,Nov,Post-Monsoon,29.6,18.3,24.0,0.0,70,17.1,10.2,98,Clear
2020-11-25,Kolkata,2020,11,Nov,Post-Monsoon,31.3,17.5,24.4,0.0,68,13.4,23.6,159,Clear
2020-11-26,Kolkata,2020,11,Nov,Post-Monsoon,29.7,20.1,24.9,0.0,78,12.5,18.0,148,Clear
2020-11-27,Kolkata,2020,11,Nov,Post-Monsoon,26.6,19.0,22.8,4.7,81,7.9,9.7,218,Light Rain
2020-11-28,Kolkata,2020,11,Nov,Post-Monsoon,29.2,19.6,24.4,0.0,74,9.4,24.4,235,Clear
2020-11-29,Kolkata,2020,11,Nov,Post-Monsoon,26.4,18.7,22.5,0.0,75,17.1,12.3,186,Clear
2020-11-30,Kolkata,2020,11,Nov,Post-Monsoon,30.2,21.2,25.7,0.0,63,9.9,11.2,241,Clear
2020-12-01,Kolkata,2020,12,Dec,Winter,29.5,17.5,23.5,0.0,71,21.5,20.9,162,Clear
2020-12-02,Kolkata,2020,12,Dec,Winter,27.6,16.8,22.2,0.0,65,3.7,11.5,158,Clear
2020-12-03,Kolkata,2020,12,Dec,Winter,27.9,17.5,22.7,0.0,65,18.1,12.3,162,Clear
2020-12-04,Kolkata,2020,12,Dec,Winter,27.3,18.7,23.0,0.0,69,31.4,8.5,143,Clear
2020-12-05,Kolkata,2020,12,Dec,Winter,27.1,15.8,21.5,0.0,65,18.6,8.4,141,Clear
2020-12-06,Kolkata,2020,12,Dec,Winter,27.1,19.2,23.1,0.0,71,19.0,9.3,138,Clear
2020-12-07,Kolkata,2020,12,Dec,Winter,23.8,16.0,19.9,0.0,75,13.4,15.8,176,Clear
2020-12-08,Kolkata,2020,12,Dec,Winter,28.3,19.2,23.8,0.0,75,16.1,19.0,179,Clear
2020-12-09,Kolkata,2020,12,Dec,Winter,23.8,15.8,19.8,0.0,70,13.3,14.4,97,Clear
2020-12-10,Kolkata,2020,12,Dec,Winter,28.5,17.1,22.8,0.0,78,18.2,16.0,138,Clear
2020-12-11,Kolkata,2020,12,Dec,Winter,25.4,17.4,21.4,0.0,72,4.9,19.7,171,Clear
2020-12-12,Kolkata,2020,12,Dec,Winter,26.4,16.2,21.3,0.0,75,12.4,16.2,164,Clear
2020-12-13,Kolkata,2020,12,Dec,Winter,26.4,15.6,21.0,0.0,78,10.0,10.7,210,Clear
2020-12-14,Kolkata,2020,12,Dec,Winter,27.0,17.6,22.3,0.0,79,29.9,12.3,204,Clear
2020-12-15,Kolkata,2020,12,Dec,Winter,24.8,15.1,19.9,0.0,72,17.3,18.2,186,Clear
2020-12-16,Kolkata,2020,12,Dec,Winter,28.2,19.1,23.6,3.3,69,17.5,9.1,168,Light Rain
2020-12-17,Kolkata,2020,12,Dec,Winter,25.9,19.0,22.4,0.0,71,8.4,11.8,157,Clear
2020-12-18,Kolkata,2020,12,Dec,Winter,25.1,17.3,21.2,0.0,78,5.0,17.1,98,Clear
2020-12-19,Kolkata,2020,12,Dec,Winter,28.3,16.0,22.1,0.0,79,25.9,17.4,164,Clear
2020-12-20,Kolkata,2020,12,Dec,Winter,25.8,17.6,21.7,0.0,72,21.2,10.3,213,Clear
2020-12-21,Kolkata,2020,12,Dec,Winter,29.7,16.7,23.2,8.0,68,19.5,8.2,180,Light Rain
2020-12-22,Kolkata,2020,12,Dec,Winter,25.2,18.7,21.9,0.0,82,20.3,16.9,187,Clear
2020-12-23,Kolkata,2020,12,Dec,Winter,27.6,15.9,21.8,0.0,79,21.6,17.8,200,Clear
2020-12-24,Kolkata,2020,12,Dec,Winter,28.6,18.7,23.6,0.0,74,11.1,17.1,169,Clear
2020-12-25,Kolkata,2020,12,Dec,Winter,25.9,18.9,22.4,0.0,71,19.8,11.4,168,Clear
2020-12-26,Kolkata,2020,12,Dec,Winter,28.6,19.7,24.1,0.0,64,18.2,1.0,157,Clear
2020-12-27,Kolkata,2020,12,Dec,Winter,27.4,17.4,22.4,0.0,80,16.2,22.8,177,Clear
2020-12-28,Kolkata,2020,12,Dec,Winter,26.4,17.4,21.9,0.0,72,19.6,11.5,148,Clear
2020-12-29,Kolkata,2020,12,Dec,Winter,28.9,18.5,23.7,0.0,67,16.9,16.9,194,Clear
2020-12-30,Kolkata,2020,12,Dec,Winter,27.5,18.6,23.1,0.0,71,30.4,25.0,172,Clear
2020-12-31,Kolkata,2020,12,Dec,Winter,27.8,16.1,22.0,0.0,71,19.4,18.5,163,Clear
2021-01-01,Kolkata,2021,1,Jan,Winter,28.4,16.8,22.6,0.0,77,21.3,16.8,156,Clear
2021-01-02,Kolkata,2021,1,Jan,Winter,27.1,16.8,22.0,0.0,76,7.2,11.5,206,Clear
2021-01-03,Kolkata,2021,1,Jan,Winter,27.5,18.7,23.1,0.0,76,25.5,17.1,150,Clear
2021-01-04,Kolkata,2021,1,Jan,Winter,27.4,15.7,21.5,0.0,71,13.6,5.7,182,Clear
2021-01-05,Kolkata,2021,1,Jan,Winter,27.7,18.8,23.2,0.0,65,26.6,3.4,165,Clear
2021-01-06,Kolkata,2021,1,Jan,Winter,30.2,17.2,23.7,0.0,68,17.3,19.2,161,Clear
2021-01-07,Kolkata,2021,1,Jan,Winter,27.8,17.7,22.8,0.0,74,26.3,24.9,172,Clear
2021-01-08,Kolkata,2021,1,Jan,Winter,27.7,15.8,21.8,0.0,76,28.9,18.4,128,Clear
2021-01-09,Kolkata,2021,1,Jan,Winter,26.6,17.3,22.0,0.0,67,35.2,17.0,197,Clear
2021-01-10,Kolkata,2021,1,Jan,Winter,28.7,17.4,23.0,4.4,70,4.8,20.0,186,Light Rain
2021-01-11,Kolkata,2021,1,Jan,Winter,28.7,16.1,22.4,4.6,71,16.9,1.9,171,Light Rain
2021-01-12,Kolkata,2021,1,Jan,Winter,26.4,14.6,20.5,0.0,81,19.9,6.1,181,Clear
2021-01-13,Kolkata,2021,1,Jan,Winter,30.0,18.7,24.4,0.0,76,8.1,12.3,143,Clear
2021-01-14,Kolkata,2021,1,Jan,Winter,27.3,18.2,22.8,0.0,74,10.7,14.1,201,Clear
2021-01-15,Kolkata,2021,1,Jan,Winter,28.0,17.7,22.9,3.4,70,12.8,18.1,126,Light Rain
2021-01-16,Kolkata,2021,1,Jan,Winter,24.8,15.2,20.0,0.0,70,18.6,11.9,136,Clear
2021-01-17,Kolkata,2021,1,Jan,Winter,27.7,16.3,22.0,6.1,78,31.5,17.4,178,Light Rain
2021-01-18,Kolkata,2021,1,Jan,Winter,29.3,18.5,23.9,0.0,77,21.8,20.2,160,Clear
2021-01-19,Kolkata,2021,1,Jan,Winter,26.4,16.8,21.6,0.0,83,9.7,19.7,229,Clear
2021-01-20,Kolkata,2021,1,Jan,Winter,27.8,16.9,22.4,0.0,74,14.1,10.5,210,Clear
2021-01-21,Kolkata,2021,1,Jan,Winter,29.2,16.9,23.0,0.0,69,19.7,14.5,145,Clear
2021-01-22,Kolkata,2021,1,Jan,Winter,25.0,15.5,20.2,1.6,69,15.8,7.8,188,Light Rain
2021-01-23,Kolkata,2021,1,Jan,Winter,25.3,15.8,20.6,0.0,76,15.3,20.4,75,Clear
2021-01-24,Kolkata,2021,1,Jan,Winter,26.2,18.5,22.4,0.0,68,22.4,11.2,183,Clear
2021-01-25,Kolkata,2021,1,Jan,Winter,26.8,19.6,23.2,0.3,80,24.8,11.4,138,Light Rain
2021-01-26,Kolkata,2021,1,Jan,Winter,26.0,18.0,22.0,0.0,73,23.2,12.4,180,Clear
2021-01-27,Kolkata,2021,1,Jan,Winter,27.6,18.8,23.2,0.0,79,25.2,21.3,169,Clear
2021-01-28,Kolkata,2021,1,Jan,Winter,26.2,17.2,21.7,0.0,71,16.4,14.9,164,Clear
2021-01-29,Kolkata,2021,1,Jan,Winter,26.6,17.1,21.9,0.0,76,11.1,21.7,202,Clear
2021-01-30,Kolkata,2021,1,Jan,Winter,27.4,14.4,20.9,0.0,61,18.9,18.4,223,Clear
2021-01-31,Kolkata,2021,1,Jan,Winter,26.6,16.6,21.6,0.0,65,22.8,15.0,155,Clear
2021-02-01,Kolkata,2021,2,Feb,Winter,29.3,19.1,24.2,1.7,75,18.0,8.2,133,Light Rain
2021-02-02,Kolkata,2021,2,Feb,Winter,30.7,18.5,24.6,0.0,67,6.0,15.2,144,Clear
2021-02-03,Kolkata,2021,2,Feb,Winter,28.3,20.4,24.4,0.0,80,17.9,16.5,153,Clear
2021-02-04,Kolkata,2021,2,Feb,Winter,32.5,20.3,26.4,10.5,77,24.2,1.0,148,Rainy
2021-02-05,Kolkata,2021,2,Feb,Winter,29.0,17.3,23.1,0.0,67,24.9,12.9,184,Clear
2021-02-06,Kolkata,2021,2,Feb,Winter,29.6,20.5,25.1,0.0,70,27.4,20.9,138,Clear
2021-02-07,Kolkata,2021,2,Feb,Winter,29.9,19.1,24.5,0.0,69,30.8,16.1,132,Clear
2021-02-08,Kolkata,2021,2,Feb,Winter,29.9,19.3,24.6,0.0,67,24.8,17.6,122,Clear
2021-02-09,Kolkata,2021,2,Feb,Winter,29.8,18.4,24.1,0.0,72,11.7,17.4,189,Clear
2021-02-10,Kolkata,2021,2,Feb,Winter,28.5,18.5,23.5,0.0,71,20.8,12.8,166,Clear
2021-02-11,Kolkata,2021,2,Feb,Winter,27.0,19.4,23.2,0.1,76,8.0,13.2,174,Light Rain
2021-02-12,Kolkata,2021,2,Feb,Winter,31.1,18.8,25.0,0.0,72,22.9,18.8,181,Clear
2021-02-13,Kolkata,2021,2,Feb,Winter,32.0,18.8,25.4,0.0,80,23.5,16.2,179,Clear
2021-02-14,Kolkata,2021,2,Feb,Winter,30.6,18.4,24.5,0.0,72,16.1,23.0,150,Clear
2021-02-15,Kolkata,2021,2,Feb,Winter,32.2,18.7,25.5,0.0,65,11.0,10.8,219,Clear
2021-02-16,Kolkata,2021,2,Feb,Winter,27.2,19.6,23.4,5.0,72,21.9,20.8,171,Light Rain
2021-02-17,Kolkata,2021,2,Feb,Winter,28.7,17.9,23.3,0.0,72,7.8,18.7,176,Clear
2021-02-18,Kolkata,2021,2,Feb,Winter,29.9,20.5,25.2,0.0,74,28.2,12.1,172,Clear
2021-02-19,Kolkata,2021,2,Feb,Winter,27.9,17.7,22.8,0.0,69,17.5,18.0,167,Clear
2021-02-20,Kolkata,2021,2,Feb,Winter,30.2,21.7,25.9,0.0,66,22.4,10.7,198,Clear
2021-02-21,Kolkata,2021,2,Feb,Winter,30.3,17.4,23.9,0.0,69,37.2,7.9,130,Clear
2021-02-22,Kolkata,2021,2,Feb,Winter,30.1,19.2,24.6,0.0,65,23.8,19.4,120,Clear
2021-02-23,Kolkata,2021,2,Feb,Winter,32.4,20.5,26.4,0.0,73,11.1,11.7,138,Clear
2021-02-24,Kolkata,2021,2,Feb,Winter,27.1,19.5,23.3,0.0,71,25.4,17.9,184,Clear
2021-02-25,Kolkata,2021,2,Feb,Winter,29.4,18.3,23.9,0.0,75,20.1,14.3,157,Clear
2021-02-26,Kolkata,2021,2,Feb,Winter,29.0,18.0,23.5,0.0,78,4.3,15.8,171,Clear
2021-02-27,Kolkata,2021,2,Feb,Winter,29.9,18.7,24.3,0.0,73,27.3,12.0,204,Clear
2021-02-28,Kolkata,2021,2,Feb,Winter,29.1,19.8,24.5,4.3,69,3.4,20.1,180,Light Rain
2021-03-01,Kolkata,2021,3,Mar,Summer,35.8,22.5,29.1,0.0,68,8.7,17.3,99,Clear
2021-03-02,Kolkata,2021,3,Mar,Summer,33.7,22.7,28.2,0.0,79,28.1,15.4,141,Clear
2021-03-03,Kolkata,2021,3,Mar,Summer,33.0,23.2,28.1,0.0,61,22.1,15.1,136,Clear
2021-03-04,Kolkata,2021,3,Mar,Summer,34.3,22.3,28.3,0.0,71,14.2,20.2,157,Clear
2021-03-05,Kolkata,2021,3,Mar,Summer,34.4,25.6,30.0,0.0,74,10.2,8.1,82,Clear
2021-03-06,Kolkata,2021,3,Mar,Summer,32.6,22.4,27.5,0.0,72,16.6,15.4,183,Clear
2021-03-07,Kolkata,2021,3,Mar,Summer,34.6,23.6,29.1,0.0,77,11.5,10.8,137,Clear
2021-03-08,Kolkata,2021,3,Mar,Summer,33.2,23.4,28.3,0.0,66,14.2,13.0,95,Clear
2021-03-09,Kolkata,2021,3,Mar,Summer,36.5,25.8,31.1,0.0,77,18.8,12.1,78,Hot
2021-03-10,Kolkata,2021,3,Mar,Summer,33.8,24.8,29.3,0.0,75,18.8,18.3,109,Clear
2021-03-11,Kolkata,2021,3,Mar,Summer,32.8,22.0,27.4,0.0,70,20.4,12.9,75,Clear
2021-03-12,Kolkata,2021,3,Mar,Summer,33.4,23.6,28.5,0.0,70,17.8,2.3,132,Clear
2021-03-13,Kolkata,2021,3,Mar,Summer,33.7,24.9,29.3,14.6,72,0.0,17.2,135,Rainy
2021-03-14,Kolkata,2021,3,Mar,Summer,34.5,25.6,30.1,0.0,67,10.5,19.0,89,Clear
2021-03-15,Kolkata,2021,3,Mar,Summer,35.4,24.1,29.8,0.0,75,19.8,14.4,132,Clear
2021-03-16,Kolkata,2021,3,Mar,Summer,34.5,23.9,29.2,1.2,63,17.2,16.3,93,Light Rain
2021-03-17,Kolkata,2021,3,Mar,Summer,30.4,24.9,27.6,1.0,68,11.2,17.6,129,Light Rain
2021-03-18,Kolkata,2021,3,Mar,Summer,33.2,24.1,28.7,0.0,85,22.8,5.5,124,Clear
2021-03-19,Kolkata,2021,3,Mar,Summer,34.0,22.3,28.1,0.0,73,23.1,15.4,148,Clear
2021-03-20,Kolkata,2021,3,Mar,Summer,33.8,23.2,28.5,0.0,64,6.5,9.4,130,Clear
2021-03-21,Kolkata,2021,3,Mar,Summer,32.6,22.0,27.3,0.0,71,17.4,11.1,118,Clear
2021-03-22,Kolkata,2021,3,Mar,Summer,35.7,22.0,28.9,0.0,74,8.4,21.9,75,Clear
2021-03-23,Kolkata,2021,3,Mar,Summer,30.5,23.7,27.1,3.8,61,12.1,7.3,71,Light Rain
2021-03-24,Kolkata,2021,3,Mar,Summer,29.7,23.5,26.6,0.0,66,8.7,11.7,90,Clear
2021-03-25,Kolkata,2021,3,Mar,Summer,32.8,21.6,27.2,0.0,76,20.2,17.1,96,Clear
2021-03-26,Kolkata,2021,3,Mar,Summer,34.9,23.8,29.4,0.3,76,38.3,11.0,89,Light Rain
2021-03-27,Kolkata,2021,3,Mar,Summer,34.4,22.2,28.3,0.0,72,36.4,23.9,83,Clear
2021-03-28,Kolkata,2021,3,Mar,Summer,31.3,20.8,26.1,0.0,72,14.6,14.5,100,Clear
2021-03-29,Kolkata,2021,3,Mar,Summer,32.7,22.7,27.7,0.0,72,27.5,3.0,99,Clear
2021-03-30,Kolkata,2021,3,Mar,Summer,31.6,23.9,27.8,0.0,69,27.2,20.0,84,Clear
2021-03-31,Kolkata,2021,3,Mar,Summer,33.7,24.6,29.2,0.0,70,17.8,11.7,102,Clear
2021-04-01,Kolkata,2021,4,Apr,Summer,37.7,27.9,32.8,0.0,75,17.4,10.9,98,Hot
2021-04-02,Kolkata,2021,4,Apr,Summer,39.0,28.9,34.0,0.0,71,20.2,15.5,111,Hot
2021-04-03,Kolkata,2021,4,Apr,Summer,33.8,25.8,29.8,1.8,72,19.4,14.5,133,Light Rain
2021-04-04,Kolkata,2021,4,Apr,Summer,37.1,28.5,32.8,0.0,73,9.1,15.8,107,Hot
2021-04-05,Kolkata,2021,4,Apr,Summer,36.2,25.4,30.8,0.0,66,11.2,20.3,100,Hot
2021-04-06,Kolkata,2021,4,Apr,Summer,39.1,26.0,32.5,0.0,68,13.5,13.5,117,Hot
2021-04-07,Kolkata,2021,4,Apr,Summer,38.2,28.7,33.5,0.0,61,34.2,9.7,113,Hot
2021-04-08,Kolkata,2021,4,Apr,Summer,38.7,28.0,33.4,0.0,77,26.1,17.1,132,Hot
2021-04-09,Kolkata,2021,4,Apr,Summer,35.4,26.4,30.9,0.0,67,0.0,10.3,78,Clear
2021-04-10,Kolkata,2021,4,Apr,Summer,35.8,28.0,31.9,0.0,68,24.8,7.2,90,Clear
2021-04-11,Kolkata,2021,4,Apr,Summer,36.7,28.7,32.7,0.0,72,20.3,9.5,135,Hot
2021-04-12,Kolkata,2021,4,Apr,Summer,37.2,25.1,31.2,0.0,75,20.3,13.3,99,Hot
2021-04-13,Kolkata,2021,4,Apr,Summer,35.6,28.6,32.1,0.0,75,9.5,15.3,88,Clear
2021-04-14,Kolkata,2021,4,Apr,Summer,35.3,29.1,32.2,0.0,70,11.3,9.0,102,Clear
2021-04-15,Kolkata,2021,4,Apr,Summer,34.1,27.1,30.6,0.0,78,25.4,17.4,182,Clear
2021-04-16,Kolkata,2021,4,Apr,Summer,37.6,26.1,31.9,0.0,76,19.1,15.2,118,Hot
2021-04-17,Kolkata,2021,4,Apr,Summer,36.6,29.5,33.0,0.0,63,24.5,15.7,123,Hot
2021-04-18,Kolkata,2021,4,Apr,Summer,36.7,29.1,32.9,0.0,76,11.8,20.6,119,Hot
2021-04-19,Kolkata,2021,4,Apr,Summer,36.4,25.2,30.8,0.0,75,12.2,17.6,153,Hot
2021-04-20,Kolkata,2021,4,Apr,Summer,36.0,28.9,32.5,8.4,73,22.7,20.3,98,Light Rain
2021-04-21,Kolkata,2021,4,Apr,Summer,37.3,27.6,32.5,4.3,74,25.1,13.3,70,Light Rain
2021-04-22,Kolkata,2021,4,Apr,Summer,36.1,30.0,33.0,0.0,66,25.7,14.4,99,Hot
2021-04-23,Kolkata,2021,4,Apr,Summer,39.8,27.4,33.6,0.0,76,37.2,14.0,124,Hot
2021-04-24,Kolkata,2021,4,Apr,Summer,38.3,26.9,32.6,0.0,74,27.0,18.9,113,Hot
2021-04-25,Kolkata,2021,4,Apr,Summer,32.9,25.5,29.2,0.0,81,10.4,20.8,73,Clear
2021-04-26,Kolkata,2021,4,Apr,Summer,35.8,28.1,31.9,0.0,79,23.2,16.8,69,Clear
2021-04-27,Kolkata,2021,4,Apr,Summer,34.0,26.7,30.4,0.0,72,17.6,25.0,63,Clear
2021-04-28,Kolkata,2021,4,Apr,Summer,36.8,29.2,33.0,0.0,75,9.2,3.9,98,Hot
2021-04-29,Kolkata,2021,4,Apr,Summer,35.7,26.7,31.2,0.0,83,9.9,11.8,137,Clear
2021-04-30,Kolkata,2021,4,Apr,Summer,37.7,29.0,33.4,1.2,74,28.6,15.3,123,Light Rain
2021-05-01,Kolkata,2021,5,May,Summer,40.8,29.1,35.0,0.0,71,8.3,16.4,81,Hot
2021-05-02,Kolkata,2021,5,May,Summer,40.9,29.8,35.4,0.0,65,12.3,15.6,71,Hot
2021-05-03,Kolkata,2021,5,May,Summer,40.1,28.8,34.5,0.0,68,34.5,12.7,152,Hot
2021-05-04,Kolkata,2021,5,May,Summer,41.2,30.9,36.0,1.8,71,10.2,16.3,119,Light Rain
2021-05-05,Kolkata,2021,5,May,Summer,40.7,28.8,34.8,0.0,65,15.8,14.9,143,Hot
2021-05-06,Kolkata,2021,5,May,Summer,37.0,28.8,32.9,0.0,73,30.4,11.7,85,Hot
2021-05-07,Kolkata,2021,5,May,Summer,40.2,26.5,33.4,0.0,69,22.7,16.8,116,Hot
2021-05-08,Kolkata,2021,5,May,Summer,36.8,27.7,32.2,0.0,78,17.2,13.9,86,Hot
2021-05-09,Kolkata,2021,5,May,Summer,39.3,28.7,34.0,0.0,76,9.6,19.2,159,Hot
2021-05-10,Kolkata,2021,5,May,Summer,40.2,27.8,34.0,0.0,76,14.1,12.4,114,Hot
2021-05-11,Kolkata,2021,5,May,Summer,38.9,28.7,33.8,0.0,75,18.9,5.4,140,Hot
2021-05-12,Kolkata,2021,5,May,Summer,41.0,30.0,35.5,0.0,75,16.2,9.0,115,Hot
2021-05-13,Kolkata,2021,5,May,Summer,41.6,29.6,35.6,0.0,80,31.7,14.8,96,Hot
2021-05-14,Kolkata,2021,5,May,Summer,38.6,29.1,33.9,0.0,67,22.5,19.8,54,Hot
2021-05-15,Kolkata,2021,5,May,Summer,41.9,28.6,35.2,0.0,70,20.5,10.8,92,Hot
2021-05-16,Kolkata,2021,5,May,Summer,38.0,29.2,33.6,0.0,69,21.0,8.4,123,Hot
2021-05-17,Kolkata,2021,5,May,Summer,37.5,30.5,34.0,0.0,76,0.9,19.2,31,Hot
2021-05-18,Kolkata,2021,5,May,Summer,37.5,30.5,34.0,0.0,69,30.5,18.5,97,Hot
2021-05-19,Kolkata,2021,5,May,Summer,38.4,31.0,34.7,4.2,66,16.7,15.8,141,Light Rain
2021-05-20,Kolkata,2021,5,May,Summer,39.6,28.2,33.9,0.0,62,15.5,18.3,82,Hot
2021-05-21,Kolkata,2021,5,May,Summer,39.9,30.8,35.4,0.0,63,28.8,22.7,69,Hot
2021-05-22,Kolkata,2021,5,May,Summer,41.3,29.3,35.3,0.0,73,1.8,12.5,101,Hot
2021-05-23,Kolkata,2021,5,May,Summer,40.8,28.8,34.8,0.0,68,8.9,14.8,111,Hot
2021-05-24,Kolkata,2021,5,May,Summer,40.4,28.1,34.2,0.0,68,28.5,20.0,139,Hot
2021-05-25,Kolkata,2021,5,May,Summer,36.5,28.1,32.3,0.0,73,18.8,11.8,130,Hot
2021-05-26,Kolkata,2021,5,May,Summer,39.4,29.8,34.6,0.0,70,11.9,18.3,121,Hot
2021-05-27,Kolkata,2021,5,May,Summer,37.6,29.3,33.5,0.0,70,11.7,14.6,95,Hot
2021-05-28,Kolkata,2021,5,May,Summer,38.9,31.1,35.0,7.1,66,22.5,11.9,74,Light Rain
2021-05-29,Kolkata,2021,5,May,Summer,42.2,29.7,36.0,0.0,70,15.6,22.7,158,Extreme Heat
2021-05-30,Kolkata,2021,5,May,Summer,38.4,29.6,34.0,0.0,70,24.1,13.2,52,Hot
2021-05-31,Kolkata,2021,5,May,Summer,37.7,30.5,34.1,0.0,68,24.3,16.9,88,Hot
2021-06-01,Kolkata,2021,6,Jun,Monsoon,36.0,25.5,30.8,0.0,85,3.7,14.4,92,Clear
2021-06-02,Kolkata,2021,6,Jun,Monsoon,36.4,26.9,31.6,3.7,84,27.9,14.1,93,Light Rain
2021-06-03,Kolkata,2021,6,Jun,Monsoon,35.4,27.0,31.2,5.9,89,15.7,5.0,86,Light Rain
2021-06-04,Kolkata,2021,6,Jun,Monsoon,37.2,26.4,31.8,21.9,89,10.2,9.2,134,Rainy
2021-06-05,Kolkata,2021,6,Jun,Monsoon,38.5,29.8,34.1,0.0,89,25.5,6.0,128,Foggy
2021-06-06,Kolkata,2021,6,Jun,Monsoon,39.0,24.5,31.8,0.0,92,22.3,9.6,124,Foggy
2021-06-07,Kolkata,2021,6,Jun,Monsoon,34.2,24.0,29.1,0.0,87,7.0,23.4,79,Foggy
2021-06-08,Kolkata,2021,6,Jun,Monsoon,37.8,26.6,32.2,0.0,90,10.7,12.2,109,Foggy
2021-06-09,Kolkata,2021,6,Jun,Monsoon,39.4,26.8,33.1,20.9,84,9.3,15.4,112,Rainy
2021-06-10,Kolkata,2021,6,Jun,Monsoon,34.5,27.5,31.0,3.5,81,32.3,12.9,166,Light Rain
2021-06-11,Kolkata,2021,6,Jun,Monsoon,36.3,23.6,29.9,200.5,85,17.2,21.6,109,Heavy Rain
2021-06-12,Kolkata,2021,6,Jun,Monsoon,35.7,23.7,29.7,0.0,91,19.2,8.0,129,Foggy
2021-06-13,Kolkata,2021,6,Jun,Monsoon,36.9,24.7,30.8,0.0,84,20.1,15.3,54,Hot
2021-06-14,Kolkata,2021,6,Jun,Monsoon,35.2,27.7,31.5,10.3,90,17.9,7.8,113,Rainy
2021-06-15,Kolkata,2021,6,Jun,Monsoon,37.7,23.6,30.7,0.0,81,33.7,8.9,87,Hot
2021-06-16,Kolkata,2021,6,Jun,Monsoon,38.1,26.3,32.2,21.7,76,19.1,16.8,72,Rainy
2021-06-17,Kolkata,2021,6,Jun,Monsoon,35.9,26.9,31.4,23.6,87,17.4,13.0,71,Rainy
2021-06-18,Kolkata,2021,6,Jun,Monsoon,35.6,25.6,30.6,1.7,88,11.3,11.5,77,Light Rain
2021-06-19,Kolkata,2021,6,Jun,Monsoon,36.5,27.0,31.8,0.0,85,11.4,11.2,127,Hot
2021-06-20,Kolkata,2021,6,Jun,Monsoon,33.0,25.9,29.4,43.9,84,5.4,16.1,128,Rainy
2021-06-21,Kolkata,2021,6,Jun,Monsoon,36.3,26.2,31.2,0.0,94,31.0,10.2,120,Foggy
2021-06-22,Kolkata,2021,6,Jun,Monsoon,36.4,25.0,30.7,0.0,77,29.0,15.6,211,Hot
2021-06-23,Kolkata,2021,6,Jun,Monsoon,35.4,26.8,31.1,0.0,92,12.8,6.8,104,Foggy
2021-06-24,Kolkata,2021,6,Jun,Monsoon,35.6,26.7,31.1,76.0,79,26.0,17.8,110,Heavy Rain
2021-06-25,Kolkata,2021,6,Jun,Monsoon,38.2,27.1,32.7,0.0,99,13.1,7.6,115,Foggy
2021-06-26,Kolkata,2021,6,Jun,Monsoon,37.8,26.4,32.1,8.9,96,16.2,4.5,123,Light Rain
2021-06-27,Kolkata,2021,6,Jun,Monsoon,38.3,25.9,32.1,0.0,92,11.1,6.9,107,Foggy
2021-06-28,Kolkata,2021,6,Jun,Monsoon,36.0,25.2,30.6,0.0,85,2.3,18.5,111,Clear
2021-06-29,Kolkata,2021,6,Jun,Monsoon,38.0,26.1,32.0,0.0,78,20.6,11.7,142,Hot
2021-06-30,Kolkata,2021,6,Jun,Monsoon,35.9,28.7,32.3,14.0,82,26.0,14.4,139,Rainy
2021-07-01,Kolkata,2021,7,Jul,Monsoon,31.8,20.7,26.2,5.8,86,26.0,16.4,97,Light Rain
2021-07-02,Kolkata,2021,7,Jul,Monsoon,31.5,21.6,26.6,66.0,83,10.3,7.7,135,Heavy Rain
2021-07-03,Kolkata,2021,7,Jul,Monsoon,34.4,21.4,27.9,13.5,89,23.2,6.2,124,Rainy
2021-07-04,Kolkata,2021,7,Jul,Monsoon,31.1,21.5,26.3,2.0,91,20.5,7.8,126,Light Rain
2021-07-05,Kolkata,2021,7,Jul,Monsoon,30.7,22.9,26.8,62.2,87,31.7,25.0,110,Heavy Rain
2021-07-06,Kolkata,2021,7,Jul,Monsoon,32.8,20.8,26.8,1.1,93,33.2,5.7,102,Light Rain
2021-07-07,Kolkata,2021,7,Jul,Monsoon,29.1,24.3,26.7,0.0,83,3.7,15.9,75,Clear
2021-07-08,Kolkata,2021,7,Jul,Monsoon,30.8,21.3,26.1,14.9,78,26.1,14.3,129,Rainy
2021-07-09,Kolkata,2021,7,Jul,Monsoon,32.4,22.1,27.2,18.2,90,21.6,8.7,121,Rainy
2021-07-10,Kolkata,2021,7,Jul,Monsoon,33.1,20.6,26.9,0.0,81,26.1,15.7,142,Clear
2021-07-11,Kolkata,2021,7,Jul,Monsoon,33.7,21.5,27.6,15.5,93,22.0,4.4,106,Rainy
2021-07-12,Kolkata,2021,7,Jul,Monsoon,31.0,20.8,25.9,0.0,93,14.3,12.4,98,Foggy
