date,ticker,sector,year,month,quarter,open,high,low,close,volume,ma_20,rsi,daily_return_pct,beta,div_yield
2022-02-03,SUNPHARMA,Pharma,2022,2,Q1,330.67,334.77,323.46,330.7,5889404,356.13,55.1,-0.5085,0.75,0.9
2022-02-04,SUNPHARMA,Pharma,2022,2,Q1,335.73,342.96,330.86,335.7,1396959,354.04,47.1,1.512,0.75,0.9
2022-02-07,SUNPHARMA,Pharma,2022,2,Q1,329.01,330.75,320.89,328.81,650020,352.56,36.5,-2.0538,0.75,0.9
2022-02-08,SUNPHARMA,Pharma,2022,2,Q1,330.32,331.45,327.71,328.81,2640911,351.2,39.1,0.0006,0.75,0.9
2022-02-09,SUNPHARMA,Pharma,2022,2,Q1,335.06,342.85,335.13,336.57,3842638,349.75,73.3,2.3599,0.75,0.9
2022-02-10,SUNPHARMA,Pharma,2022,2,Q1,337.89,344.07,333.29,338.28,838525,348.42,63.5,0.5078,0.75,0.9
2022-02-11,SUNPHARMA,Pharma,2022,2,Q1,347.5,353.7,343.92,346.37,3760163,347.17,42.7,2.3914,0.75,0.9
2022-02-14,SUNPHARMA,Pharma,2022,2,Q1,338.65,344.07,337.7,339.73,3724878,345.88,27.6,-1.915,0.75,0.9
2022-02-15,SUNPHARMA,Pharma,2022,2,Q1,337.35,338.56,330.97,336.38,1293009,345.09,62.1,-0.9869,0.75,0.9
2022-02-16,SUNPHARMA,Pharma,2022,2,Q1,328.26,334.88,326.18,327.49,2827543,344.15,34.0,-2.6417,0.75,0.9
2022-02-17,SUNPHARMA,Pharma,2022,2,Q1,326.71,334.5,321.32,328.18,5335722,342.54,54.3,0.21,0.75,0.9
2022-02-18,SUNPHARMA,Pharma,2022,2,Q1,321.55,322.94,320.7,322.27,3371524,341.01,46.8,-1.8012,0.75,0.9
2022-02-21,SUNPHARMA,Pharma,2022,2,Q1,315.15,315.82,307.98,314.17,1301936,339.41,32.7,-2.5125,0.75,0.9
2022-02-22,SUNPHARMA,Pharma,2022,2,Q1,313.48,318.25,306.55,312.85,4352597,337.41,61.7,-0.4218,0.75,0.9
2022-02-23,SUNPHARMA,Pharma,2022,2,Q1,308.26,310.53,303.33,309.31,4056965,335.51,48.9,-1.1317,0.75,0.9
2022-02-24,SUNPHARMA,Pharma,2022,2,Q1,323.17,325.51,317.83,323.63,4735180,333.53,69.6,4.6299,0.75,0.9
2022-02-25,SUNPHARMA,Pharma,2022,2,Q1,322.29,324.62,314.33,321.02,2729115,332.11,57.3,-0.8067,0.75,0.9
2022-02-28,SUNPHARMA,Pharma,2022,2,Q1,305.7,313.98,301.15,307.22,4034885,330.58,41.4,-4.297,0.75,0.9
2022-03-01,SUNPHARMA,Pharma,2022,3,Q1,295.29,301.51,294.51,296.34,518519,328.28,42.5,-3.543,0.75,0.9
2022-03-02,SUNPHARMA,Pharma,2022,3,Q1,288.96,296.56,284.75,290.26,3270643,325.81,26.5,-2.0521,0.75,0.9
2022-03-03,SUNPHARMA,Pharma,2022,3,Q1,301.38,303.33,298.77,300.71,2896514,323.7,81.4,3.5998,0.75,0.9
2022-03-04,SUNPHARMA,Pharma,2022,3,Q1,303.11,307.02,298.07,303.51,10163988,322.21,51.7,0.9334,0.75,0.9
2022-03-07,SUNPHARMA,Pharma,2022,3,Q1,298.31,299.58,296.18,298.41,1212265,320.6,42.6,-1.6823,0.75,0.9
2022-03-08,SUNPHARMA,Pharma,2022,3,Q1,304.91,310.45,296.63,303.82,6041505,319.08,70.3,1.8139,0.75,0.9
2022-03-09,SUNPHARMA,Pharma,2022,3,Q1,303.84,306.32,301.17,304.85,1176469,317.83,40.4,0.34,0.75,0.9
2022-03-10,SUNPHARMA,Pharma,2022,3,Q1,310.62,313.11,310.61,312.16,2495495,316.24,74.6,2.3985,0.75,0.9
2022-03-11,SUNPHARMA,Pharma,2022,3,Q1,316.9,319.41,316.7,318.03,11014687,314.93,57.6,1.8788,0.75,0.9
2022-03-14,SUNPHARMA,Pharma,2022,3,Q1,306.32,309.64,300.44,306.37,5361149,313.52,35.6,-3.6656,0.75,0.9
2022-03-15,SUNPHARMA,Pharma,2022,3,Q1,315.37,316.74,309.89,315.08,7974466,311.85,45.6,2.842,0.75,0.9
2022-03-16,SUNPHARMA,Pharma,2022,3,Q1,309.39,311.71,307.66,310.01,2734729,310.78,23.9,-1.6086,0.75,0.9
2022-03-17,SUNPHARMA,Pharma,2022,3,Q1,315.07,316.07,307.94,313.65,1007252,309.91,41.9,1.1727,0.75,0.9
2022-03-18,SUNPHARMA,Pharma,2022,3,Q1,311.7,313.48,305.12,310.48,2950384,309.18,56.6,-1.0104,0.75,0.9
2022-03-21,SUNPHARMA,Pharma,2022,3,Q1,311.6,317.03,310.31,312.6,1772892,308.59,62.9,0.683,0.75,0.9
2022-03-22,SUNPHARMA,Pharma,2022,3,Q1,302.79,307.98,294.03,301.3,3103964,308.52,35.7,-3.6136,0.75,0.9
2022-03-23,SUNPHARMA,Pharma,2022,3,Q1,295.2,301.23,291.42,296.65,2356168,307.94,52.9,-1.5437,0.75,0.9
2022-03-24,SUNPHARMA,Pharma,2022,3,Q1,307.2,315.05,301.93,307.45,7669583,307.3,68.8,3.6404,0.75,0.9
2022-03-25,SUNPHARMA,Pharma,2022,3,Q1,290.9,294.97,286.15,292.01,4101305,306.5,16.4,-5.0219,0.75,0.9
2022-03-28,SUNPHARMA,Pharma,2022,3,Q1,299.88,299.7,296.52,298.58,3868197,305.05,79.9,2.2512,0.75,0.9
2022-03-29,SUNPHARMA,Pharma,2022,3,Q1,298.69,302.42,295.69,297.33,4832750,304.61,51.6,-0.4198,0.75,0.9
2022-03-30,SUNPHARMA,Pharma,2022,3,Q1,299.96,304.21,291.5,298.79,3365400,304.66,56.4,0.4925,0.75,0.9
2022-03-31,SUNPHARMA,Pharma,2022,3,Q1,304.26,309.8,299.06,302.94,2024515,305.09,62.2,1.3879,0.75,0.9
2022-04-01,SUNPHARMA,Pharma,2022,4,Q2,301.9,307.87,300.61,302.61,2710304,305.2,64.1,-0.1089,0.75,0.9
2022-04-04,SUNPHARMA,Pharma,2022,4,Q2,302.78,305.43,299.48,302.63,1619155,305.16,55.9,0.0063,0.75,0.9
2022-04-05,SUNPHARMA,Pharma,2022,4,Q2,303.96,310.84,303.59,304.6,2622690,305.37,34.4,0.6524,0.75,0.9
2022-04-06,SUNPHARMA,Pharma,2022,4,Q2,308.22,310.77,301.38,307.71,2980982,305.41,44.6,1.0206,0.75,0.9
2022-04-07,SUNPHARMA,Pharma,2022,4,Q2,308.21,313.45,303.11,307.3,6307463,305.55,65.6,-0.1345,0.75,0.9
2022-04-08,SUNPHARMA,Pharma,2022,4,Q2,308.95,311.2,302.83,307.94,5443361,305.31,53.4,0.2074,0.75,0.9
2022-04-11,SUNPHARMA,Pharma,2022,4,Q2,310.71,313.56,304.44,311.22,6656617,304.8,49.7,1.0646,0.75,0.9
2022-04-12,SUNPHARMA,Pharma,2022,4,Q2,312.94,321.92,309.8,314.5,2444103,305.04,61.6,1.0546,0.75,0.9
2022-04-13,SUNPHARMA,Pharma,2022,4,Q2,311.82,313.64,304.83,311.35,6669518,305.02,34.7,-1.0004,0.75,0.9
2022-04-14,SUNPHARMA,Pharma,2022,4,Q2,309.26,315.44,303.71,308.64,1505672,305.08,37.2,-0.8703,0.75,0.9
2022-04-15,SUNPHARMA,Pharma,2022,4,Q2,306.53,307.16,299.19,306.4,3465219,304.83,63.8,-0.7278,0.75,0.9
2022-04-18,SUNPHARMA,Pharma,2022,4,Q2,309.85,312.02,308.91,311.4,6529491,304.63,69.6,1.6336,0.75,0.9
2022-04-19,SUNPHARMA,Pharma,2022,4,Q2,311.41,315.45,309.42,311.4,1975422,304.57,57.0,-0.0011,0.75,0.9
2022-04-20,SUNPHARMA,Pharma,2022,4,Q2,315.66,322.04,313.62,315.21,5214142,305.07,73.1,1.2232,0.75,0.9
2022-04-21,SUNPHARMA,Pharma,2022,4,Q2,312.67,318.67,309.2,313.9,11784157,306.0,33.1,-0.4149,0.75,0.9
2022-04-22,SUNPHARMA,Pharma,2022,4,Q2,311.85,311.67,307.22,310.86,5684302,306.32,46.2,-0.9695,0.75,0.9
2022-04-25,SUNPHARMA,Pharma,2022,4,Q2,307.83,312.99,301.01,306.3,674132,307.27,51.8,-1.4651,0.75,0.9
2022-04-26,SUNPHARMA,Pharma,2022,4,Q2,307.54,309.21,304.76,307.78,10444942,307.65,68.6,0.4824,0.75,0.9
2022-04-27,SUNPHARMA,Pharma,2022,4,Q2,308.26,309.77,307.04,308.07,2013489,308.17,41.6,0.0953,0.75,0.9
2022-04-28,SUNPHARMA,Pharma,2022,4,Q2,312.87,316.31,312.06,314.29,2312979,308.64,47.7,2.0197,0.75,0.9
2022-04-29,SUNPHARMA,Pharma,2022,4,Q2,310.42,311.62,307.98,309.17,4198186,309.21,28.2,-1.6302,0.75,0.9
2022-05-02,SUNPHARMA,Pharma,2022,5,Q2,300.99,304.1,296.99,302.27,4849518,309.53,25.6,-2.2314,0.75,0.9
2022-05-03,SUNPHARMA,Pharma,2022,5,Q2,300.89,304.12,297.74,300.01,6801656,309.52,37.3,-0.7466,0.75,0.9
2022-05-04,SUNPHARMA,Pharma,2022,5,Q2,300.55,301.48,298.34,299.75,3161064,309.29,46.4,-0.0872,0.75,0.9
2022-05-05,SUNPHARMA,Pharma,2022,5,Q2,298.44,301.69,294.66,298.07,5890192,308.89,36.3,-0.5619,0.75,0.9
2022-05-06,SUNPHARMA,Pharma,2022,5,Q2,296.96,300.03,288.93,295.76,2341531,308.43,35.8,-0.7736,0.75,0.9
2022-05-09,SUNPHARMA,Pharma,2022,5,Q2,299.59,303.34,291.93,298.24,6525920,307.82,59.0,0.8373,0.75,0.9
2022-05-10,SUNPHARMA,Pharma,2022,5,Q2,297.72,299.63,295.53,298.0,4852884,307.17,53.6,-0.0802,0.75,0.9
2022-05-11,SUNPHARMA,Pharma,2022,5,Q2,291.62,293.69,288.92,291.46,665796,306.34,21.1,-2.1963,0.75,0.9
2022-05-12,SUNPHARMA,Pharma,2022,5,Q2,296.51,300.02,294.99,297.01,6015533,305.35,69.6,1.9073,0.75,0.9
2022-05-13,SUNPHARMA,Pharma,2022,5,Q2,297.42,299.05,291.38,297.31,2780694,304.77,59.4,0.0979,0.75,0.9
2022-05-16,SUNPHARMA,Pharma,2022,5,Q2,293.43,293.91,288.69,292.67,363614,304.31,34.3,-1.558,0.75,0.9
2022-05-17,SUNPHARMA,Pharma,2022,5,Q2,289.5,293.59,286.33,289.57,5053219,303.38,38.3,-1.0596,0.75,0.9
2022-05-18,SUNPHARMA,Pharma,2022,5,Q2,290.32,295.08,285.04,289.18,7868656,302.28,49.0,-0.1366,0.75,0.9
2022-05-19,SUNPHARMA,Pharma,2022,5,Q2,289.84,295.29,288.13,289.32,2181167,300.98,37.0,0.0511,0.75,0.9
2022-05-20,SUNPHARMA,Pharma,2022,5,Q2,290.25,294.93,286.33,290.01,6990434,299.75,37.9,0.2373,0.75,0.9
2022-05-23,SUNPHARMA,Pharma,2022,5,Q2,293.27,297.18,286.27,292.8,2320844,298.71,69.4,0.9624,0.75,0.9
2022-05-24,SUNPHARMA,Pharma,2022,5,Q2,286.46,289.06,284.86,287.28,3151116,298.04,34.6,-1.8871,0.75,0.9
2022-05-25,SUNPHARMA,Pharma,2022,5,Q2,288.36,289.98,283.03,289.07,3234703,297.01,72.3,0.6258,0.75,0.9
2022-05-26,SUNPHARMA,Pharma,2022,5,Q2,286.54,290.24,281.77,285.72,978934,296.06,31.3,-1.1615,0.75,0.9
2022-05-27,SUNPHARMA,Pharma,2022,5,Q2,291.66,295.52,290.45,291.4,8574213,294.63,43.7,1.9892,0.75,0.9
2022-05-30,SUNPHARMA,Pharma,2022,5,Q2,294.96,301.43,291.28,294.19,8328001,293.74,50.8,0.9576,0.75,0.9
2022-05-31,SUNPHARMA,Pharma,2022,5,Q2,292.61,297.85,287.23,292.83,2444672,293.34,61.9,-0.4634,0.75,0.9
2022-06-01,SUNPHARMA,Pharma,2022,6,Q2,289.43,294.63,288.96,289.97,2023144,292.98,29.0,-0.9763,0.75,0.9
2022-06-02,SUNPHARMA,Pharma,2022,6,Q2,288.46,289.9,284.43,288.63,4380376,292.49,51.0,-0.4614,0.75,0.9
2022-06-03,SUNPHARMA,Pharma,2022,6,Q2,291.7,291.94,287.49,290.68,3147086,292.02,52.1,0.7114,0.75,0.9
2022-06-06,SUNPHARMA,Pharma,2022,6,Q2,286.19,292.91,281.2,286.86,1514549,291.77,40.7,-1.3145,0.75,0.9
2022-06-07,SUNPHARMA,Pharma,2022,6,Q2,296.56,303.32,290.59,297.95,2077168,291.2,54.1,3.8641,0.75,0.9
2022-06-08,SUNPHARMA,Pharma,2022,6,Q2,301.02,305.75,295.89,301.27,5497741,291.2,39.6,1.116,0.75,0.9
2022-06-09,SUNPHARMA,Pharma,2022,6,Q2,302.05,303.61,301.46,302.86,6089098,291.69,51.4,0.5286,0.75,0.9
2022-06-10,SUNPHARMA,Pharma,2022,6,Q2,303.75,309.88,297.42,302.65,9953081,291.98,30.5,-0.0705,0.75,0.9
2022-06-13,SUNPHARMA,Pharma,2022,6,Q2,307.47,314.33,306.66,307.66,1243381,292.25,61.3,1.6545,0.75,0.9
2022-06-14,SUNPHARMA,Pharma,2022,6,Q2,310.49,313.21,308.49,310.74,8751308,293.0,45.8,1.0002,0.75,0.9
2022-06-15,SUNPHARMA,Pharma,2022,6,Q2,314.51,315.59,309.75,313.24,3437594,294.05,38.0,0.8059,0.75,0.9
2022-06-16,SUNPHARMA,Pharma,2022,6,Q2,310.05,317.34,309.19,310.57,1962715,295.26,48.9,-0.8519,0.75,0.9
2022-06-17,SUNPHARMA,Pharma,2022,6,Q2,315.31,321.74,310.8,316.18,4603100,296.32,43.5,1.8053,0.75,0.9
2022-06-20,SUNPHARMA,Pharma,2022,6,Q2,310.97,312.35,306.58,310.39,8751787,297.63,30.7,-1.8304,0.75,0.9
2022-06-21,SUNPHARMA,Pharma,2022,6,Q2,301.65,303.81,300.07,302.23,2820656,298.51,34.8,-2.6306,0.75,0.9
2022-06-22,SUNPHARMA,Pharma,2022,6,Q2,298.89,303.06,295.19,299.81,5393665,299.25,27.2,-0.8002,0.75,0.9
2022-06-23,SUNPHARMA,Pharma,2022,6,Q2,294.1,299.81,291.87,294.99,6639541,299.79,40.8,-1.6068,0.75,0.9
2022-06-24,SUNPHARMA,Pharma,2022,6,Q2,290.74,293.47,289.97,290.66,1612989,300.26,32.1,-1.4674,0.75,0.9
2022-06-27,SUNPHARMA,Pharma,2022,6,Q2,294.93,297.34,287.39,294.12,3049284,300.22,52.5,1.1907,0.75,0.9
2022-06-28,SUNPHARMA,Pharma,2022,6,Q2,293.06,296.9,290.32,292.45,7387881,300.21,62.6,-0.5679,0.75,0.9
2022-06-29,SUNPHARMA,Pharma,2022,6,Q2,285.51,291.99,284.3,286.74,1918730,300.2,36.9,-1.9522,0.75,0.9
2022-06-30,SUNPHARMA,Pharma,2022,6,Q2,289.46,292.85,289.42,290.21,8315903,300.03,67.8,1.2106,0.75,0.9
2022-07-01,SUNPHARMA,Pharma,2022,7,Q3,289.53,296.88,288.05,289.69,685024,300.11,32.1,-0.1798,0.75,0.9
2022-07-04,SUNPHARMA,Pharma,2022,7,Q3,289.09,292.16,286.69,289.19,1594351,300.06,36.4,-0.1739,0.75,0.9
2022-07-05,SUNPHARMA,Pharma,2022,7,Q3,280.95,282.85,278.16,279.73,2515422,300.18,39.1,-3.2716,0.75,0.9
2022-07-06,SUNPHARMA,Pharma,2022,7,Q3,280.46,283.82,276.04,279.11,817521,299.27,46.1,-0.222,0.75,0.9
2022-07-07,SUNPHARMA,Pharma,2022,7,Q3,276.57,279.77,273.72,277.55,4390404,298.16,27.7,-0.5591,0.75,0.9
2022-07-08,SUNPHARMA,Pharma,2022,7,Q3,275.55,279.88,275.04,276.05,828216,296.9,41.4,-0.5405,0.75,0.9
2022-07-11,SUNPHARMA,Pharma,2022,7,Q3,278.07,280.23,272.48,278.52,803895,295.57,38.2,0.8957,0.75,0.9
2022-07-12,SUNPHARMA,Pharma,2022,7,Q3,277.36,282.03,272.84,278.15,5366147,294.11,56.9,-0.1336,0.75,0.9
2022-07-13,SUNPHARMA,Pharma,2022,7,Q3,272.57,276.79,271.25,273.27,2281495,292.48,35.6,-1.752,0.75,0.9
2022-07-14,SUNPHARMA,Pharma,2022,7,Q3,274.8,275.86,268.56,274.18,1052457,290.48,44.6,0.3335,0.75,0.9
2022-07-15,SUNPHARMA,Pharma,2022,7,Q3,277.58,282.87,273.76,277.52,4074782,288.66,68.8,1.2172,0.75,0.9
2022-07-18,SUNPHARMA,Pharma,2022,7,Q3,283.19,287.43,281.99,283.71,2352735,286.73,74.0,2.2313,0.75,0.9
2022-07-19,SUNPHARMA,Pharma,2022,7,Q3,288.64,291.4,287.34,288.11,3044983,285.39,50.0,1.5509,0.75,0.9
2022-07-20,SUNPHARMA,Pharma,2022,7,Q3,288.17,288.15,283.89,286.92,1653972,284.69,33.9,-0.4131,0.75,0.9
2022-07-21,SUNPHARMA,Pharma,2022,7,Q3,288.07,291.01,287.52,289.38,9835561,284.04,67.4,0.8545,0.75,0.9
2022-07-22,SUNPHARMA,Pharma,2022,7,Q3,287.25,287.34,280.61,286.36,3411926,283.76,40.5,-1.0426,0.75,0.9
2022-07-25,SUNPHARMA,Pharma,2022,7,Q3,291.88,295.19,286.66,291.44,1489054,283.55,60.1,1.7752,0.75,0.9
2022-07-26,SUNPHARMA,Pharma,2022,7,Q3,289.97,294.43,283.44,289.91,3841466,283.41,32.6,-0.5242,0.75,0.9
2022-07-27,SUNPHARMA,Pharma,2022,7,Q3,290.23,296.35,286.46,291.46,6726444,283.29,46.5,0.5327,0.75,0.9
2022-07-28,SUNPHARMA,Pharma,2022,7,Q3,290.14,293.92,284.27,289.76,4615806,283.52,40.3,-0.5822,0.75,0.9
2022-07-29,SUNPHARMA,Pharma,2022,7,Q3,290.13,295.62,282.55,289.31,8567660,283.5,46.6,-0.1553,0.75,0.9
2022-08-01,SUNPHARMA,Pharma,2022,8,Q3,292.78,294.25,287.41,292.58,6086380,283.48,41.1,1.1298,0.75,0.9
2022-08-02,SUNPHARMA,Pharma,2022,8,Q3,300.45,306.03,293.05,298.99,2427499,283.65,63.5,2.1895,0.75,0.9
2022-08-03,SUNPHARMA,Pharma,2022,8,Q3,302.45,304.59,297.91,301.6,11440573,284.61,53.5,0.8751,0.75,0.9
2022-08-04,SUNPHARMA,Pharma,2022,8,Q3,300.79,307.03,297.9,300.59,441870,285.74,33.4,-0.3374,0.75,0.9
2022-08-05,SUNPHARMA,Pharma,2022,8,Q3,306.63,315.36,301.62,308.0,5923746,286.89,75.4,2.4654,0.75,0.9
2022-08-08,SUNPHARMA,Pharma,2022,8,Q3,302.99,308.35,301.23,301.98,2935862,288.49,56.8,-1.9516,0.75,0.9
2022-08-09,SUNPHARMA,Pharma,2022,8,Q3,299.66,306.36,292.38,299.75,6304048,289.66,36.8,-0.7388,0.75,0.9
2022-08-10,SUNPHARMA,Pharma,2022,8,Q3,301.27,300.64,293.03,299.99,1500966,290.74,39.4,0.0773,0.75,0.9
2022-08-11,SUNPHARMA,Pharma,2022,8,Q3,299.34,303.87,295.15,299.95,6127993,292.08,38.1,-0.0114,0.75,0.9
2022-08-12,SUNPHARMA,Pharma,2022,8,Q3,305.41,306.74,300.65,305.1,15059653,293.37,72.0,1.7171,0.75,0.9
2022-08-15,SUNPHARMA,Pharma,2022,8,Q3,303.16,304.6,296.44,303.71,3168357,294.74,37.6,-0.4569,0.75,0.9
2022-08-16,SUNPHARMA,Pharma,2022,8,Q3,306.86,312.67,301.57,308.3,4905274,295.74,46.7,1.5126,0.75,0.9
2022-08-17,SUNPHARMA,Pharma,2022,8,Q3,296.71,298.34,294.18,297.61,4142644,296.75,36.8,-3.4683,0.75,0.9
2022-08-18,SUNPHARMA,Pharma,2022,8,Q3,297.03,300.9,290.91,296.86,7795621,297.29,33.5,-0.2507,0.75,0.9
2022-08-19,SUNPHARMA,Pharma,2022,8,Q3,295.07,296.77,288.84,294.24,452818,297.66,30.3,-0.8831,0.75,0.9
2022-08-22,SUNPHARMA,Pharma,2022,8,Q3,295.37,297.14,290.73,295.09,5005389,298.06,45.0,0.29,0.75,0.9
2022-08-23,SUNPHARMA,Pharma,2022,8,Q3,294.83,296.48,287.56,293.69,10924089,298.24,52.4,-0.4749,0.75,0.9
2022-08-24,SUNPHARMA,Pharma,2022,8,Q3,301.6,305.03,296.29,302.2,3863887,298.43,74.7,2.8956,0.75,0.9
2022-08-25,SUNPHARMA,Pharma,2022,8,Q3,303.46,309.63,302.12,304.39,1509093,298.96,61.5,0.7265,0.75,0.9
2022-08-26,SUNPHARMA,Pharma,2022,8,Q3,303.1,307.38,296.47,302.77,5882186,299.7,51.9,-0.5344,0.75,0.9
2022-08-29,SUNPHARMA,Pharma,2022,8,Q3,297.42,303.1,295.4,297.26,1792299,300.37,28.9,-1.8194,0.75,0.9
2022-08-30,SUNPHARMA,Pharma,2022,8,Q3,294.84,302.52,289.03,295.49,2693320,300.6,41.0,-0.5961,0.75,0.9
2022-08-31,SUNPHARMA,Pharma,2022,8,Q3,295.8,298.21,290.14,296.91,4219184,300.43,40.4,0.4833,0.75,0.9
2022-09-01,SUNPHARMA,Pharma,2022,9,Q3,289.87,293.09,287.28,288.62,3919066,300.19,53.6,-2.7917,0.75,0.9
2022-09-02,SUNPHARMA,Pharma,2022,9,Q3,292.28,294.08,292.17,293.32,6924080,299.6,50.0,1.627,0.75,0.9
2022-09-05,SUNPHARMA,Pharma,2022,9,Q3,294.45,299.8,295.26,295.92,2053964,298.86,67.6,0.8857,0.75,0.9
2022-09-06,SUNPHARMA,Pharma,2022,9,Q3,293.22,294.1,288.55,292.28,390753,298.56,45.3,-1.2311,0.75,0.9
2022-09-07,SUNPHARMA,Pharma,2022,9,Q3,292.08,296.85,289.99,292.69,2305428,298.18,49.5,0.1409,0.75,0.9
2022-09-08,SUNPHARMA,Pharma,2022,9,Q3,287.42,292.97,287.31,288.75,2588594,297.82,45.6,-1.346,0.75,0.9
2022-09-09,SUNPHARMA,Pharma,2022,9,Q3,292.37,293.84,287.82,291.56,1099723,297.26,38.6,0.9745,0.75,0.9
2022-09-12,SUNPHARMA,Pharma,2022,9,Q3,285.62,287.52,280.72,285.89,1782379,296.58,56.9,-1.9454,0.75,0.9
2022-09-13,SUNPHARMA,Pharma,2022,9,Q3,279.29,285.73,275.74,278.92,4742445,295.69,47.4,-2.4372,0.75,0.9
2022-09-14,SUNPHARMA,Pharma,2022,9,Q3,281.18,283.97,277.35,280.71,4750388,294.22,53.8,0.6399,0.75,0.9
2022-09-15,SUNPHARMA,Pharma,2022,9,Q3,277.15,282.59,270.24,276.31,4077789,293.38,58.9,-1.5677,0.75,0.9
2022-09-16,SUNPHARMA,Pharma,2022,9,Q3,277.85,277.79,271.61,276.93,3868205,292.35,70.3,0.2241,0.75,0.9
2022-09-19,SUNPHARMA,Pharma,2022,9,Q3,282.4,288.01,280.16,283.27,2797517,291.48,50.9,2.2898,0.75,0.9
2022-09-20,SUNPHARMA,Pharma,2022,9,Q3,275.82,278.53,268.59,275.33,3274321,290.89,44.2,-2.8025,0.75,0.9
2022-09-21,SUNPHARMA,Pharma,2022,9,Q3,277.06,279.27,276.72,277.9,2807436,289.98,55.5,0.935,0.75,0.9
2022-09-22,SUNPHARMA,Pharma,2022,9,Q3,287.09,294.47,282.07,287.85,5346113,288.76,78.8,3.5788,0.75,0.9
2022-09-23,SUNPHARMA,Pharma,2022,9,Q3,286.1,288.69,284.28,286.44,998153,287.93,63.2,-0.4892,0.75,0.9
2022-09-26,SUNPHARMA,Pharma,2022,9,Q3,289.54,295.52,284.59,288.9,11760973,287.12,57.7,0.8603,0.75,0.9
2022-09-27,SUNPHARMA,Pharma,2022,9,Q3,294.98,297.38,291.85,295.06,4638298,286.7,43.5,2.132,0.75,0.9
2022-09-28,SUNPHARMA,Pharma,2022,9,Q3,295.45,302.06,294.05,296.17,2044491,286.68,46.6,0.3757,0.75,0.9
2022-09-29,SUNPHARMA,Pharma,2022,9,Q3,292.94,299.76,291.4,294.22,2754010,286.64,52.2,-0.6575,0.75,0.9
2022-09-30,SUNPHARMA,Pharma,2022,9,Q3,300.14,305.97,291.8,298.78,14563446,286.92,74.3,1.5494,0.75,0.9
2022-10-03,SUNPHARMA,Pharma,2022,10,Q4,300.11,303.95,293.95,300.31,4030546,287.19,39.8,0.5102,0.75,0.9
2022-10-04,SUNPHARMA,Pharma,2022,10,Q4,303.6,306.32,296.86,303.42,3965962,287.41,57.8,1.037,0.75,0.9
2022-10-05,SUNPHARMA,Pharma,2022,10,Q4,299.17,300.61,297.14,298.31,1030280,287.97,38.1,-1.685,0.75,0.9
2022-10-06,SUNPHARMA,Pharma,2022,10,Q4,300.14,302.76,297.41,298.87,5704813,288.25,65.6,0.1885,0.75,0.9
2022-10-07,SUNPHARMA,Pharma,2022,10,Q4,299.1,303.84,292.61,298.62,7598399,288.76,42.9,-0.0836,0.75,0.9
2022-10-10,SUNPHARMA,Pharma,2022,10,Q4,307.67,314.84,300.0,307.65,786486,289.11,83.6,3.0229,0.75,0.9
2022-10-11,SUNPHARMA,Pharma,2022,10,Q4,305.61,308.87,300.41,304.17,2361570,290.2,63.1,-1.1318,0.75,0.9
2022-10-12,SUNPHARMA,Pharma,2022,10,Q4,304.04,308.84,299.9,304.59,3640136,291.46,45.4,0.1378,0.75,0.9
2022-10-13,SUNPHARMA,Pharma,2022,10,Q4,302.66,307.2,303.14,303.76,1114383,292.65,62.5,-0.2716,0.75,0.9
2022-10-14,SUNPHARMA,Pharma,2022,10,Q4,301.53,303.37,294.98,300.43,1297414,294.03,43.9,-1.0961,0.75,0.9
2022-10-17,SUNPHARMA,Pharma,2022,10,Q4,301.88,305.7,297.47,302.97,1364514,295.2,70.2,0.8449,0.75,0.9
2022-10-18,SUNPHARMA,Pharma,2022,10,Q4,308.65,308.35,302.3,307.17,1464035,296.19,47.5,1.3857,0.75,0.9
2022-10-19,SUNPHARMA,Pharma,2022,10,Q4,301.44,303.38,296.19,301.79,1752616,297.78,29.6,-1.749,0.75,0.9
2022-10-20,SUNPHARMA,Pharma,2022,10,Q4,305.84,310.11,303.91,307.04,2214130,298.97,76.8,1.7375,0.75,0.9
2022-10-21,SUNPHARMA,Pharma,2022,10,Q4,300.98,305.1,296.13,300.82,4192596,299.93,30.0,-2.0256,0.75,0.9
2022-10-24,SUNPHARMA,Pharma,2022,10,Q4,302.5,302.8,294.41,301.16,1210474,300.65,48.4,0.1151,0.75,0.9
2022-10-25,SUNPHARMA,Pharma,2022,10,Q4,305.2,308.86,296.99,304.5,2374825,301.27,72.6,1.108,0.75,0.9
2022-10-26,SUNPHARMA,Pharma,2022,10,Q4,304.87,311.46,302.56,303.97,7443091,301.74,56.0,-0.1746,0.75,0.9
2022-10-27,SUNPHARMA,Pharma,2022,10,Q4,303.97,307.1,301.06,303.9,13196368,302.13,45.9,-0.0236,0.75,0.9
2022-10-28,SUNPHARMA,Pharma,2022,10,Q4,310.49,310.95,307.18,309.75,3601369,302.61,50.2,1.9247,0.75,0.9
2022-10-31,SUNPHARMA,Pharma,2022,10,Q4,317.34,318.81,311.43,317.28,13685590,303.16,49.6,2.4308,0.75,0.9
2022-11-01,SUNPHARMA,Pharma,2022,11,Q4,312.93,319.02,311.06,314.0,5149353,304.01,51.4,-1.0318,0.75,0.9
2022-11-02,SUNPHARMA,Pharma,2022,11,Q4,316.66,319.01,311.66,315.2,357768,304.54,53.5,0.3803,0.75,0.9
